Fecha;Hora;Temperatura;Humedad (%);Humedad del suelo (%);Porcenaje de agua;Estado bomba
23/8/2022;13:03:15;20.9;76.2;62.79;43.85;0
23/8/2022;13:03:20;20.9;76.2;62.89;43.85;0
23/8/2022;13:03:25;20.9;76.2;63.67;43.85;0
23/8/2022;13:03:30;20.9;76.2;63.48;43.85;0
23/8/2022;13:03:35;20.9;76.2;62.99;43.84;0
23/8/2022;13:03:40;20.9;76.3;62.99;43.84;0
23/8/2022;13:03:45;20.9;76.3;63.18;43.84;0
23/8/2022;13:03:50;20.9;76.3;63.28;43.86;0
23/8/2022;13:03:58;20.9;76.3;63.28;43.86;1
23/8/2022;13:04:04;20.9;76.3;62.79;43.86;1
23/8/2022;13:04:09;20.9;76.5;68.26;41.32;0
23/8/2022;13:04:14;20.9;76.6;65.63;41.2;0
23/8/2022;13:04:19;20.9;77.5;66.41;41.33;0
23/8/2022;13:04:24;20.9;77.5;65.43;40.56;0
23/8/2022;13:04:29;20.9;77.5;65.14;41.33;0
23/8/2022;13:04:34;21;77.5;64.75;41.35;0
23/8/2022;13:04:39;20.9;77.3;64.55;41.3;0
23/8/2022;13:04:44;20.9;77.2;64.36;41.31;0
23/8/2022;13:04:49;20.9;77;63.57;41.12;0
23/8/2022;13:04:54;20.9;76.9;64.06;40.87;0
23/8/2022;13:04:59;20.9;76.7;63.28;40.84;0
23/8/2022;13:05:04;21;76.7;63.09;40.89;0
23/8/2022;13:05:09;20.9;76.5;63.38;40.84;0
23/8/2022;13:05:14;20.9;76.5;63.38;40.85;0
23/8/2022;13:05:19;20.9;76.3;63.18;40.88;0
23/8/2022;13:05:24;20.9;76.3;63.09;40.86;0
23/8/2022;13:05:29;20.9;76.2;62.3;40.92;0
23/8/2022;13:05:34;20.9;76.1;62.01;40.91;0
23/8/2022;13:05:39;20.9;75.8;62.4;41.45;0
23/8/2022;13:05:44;20.9;75.8;62.89;40.83;0
23/8/2022;13:05:49;20.9;75.8;62.7;40.9;0
23/8/2022;13:05:54;20.9;76.6;61.72;40.91;0
23/8/2022;13:05:59;20.9;76.7;61.52;40.86;0
23/8/2022;13:06:04;20.9;76.6;61.82;40.84;0
23/8/2022;13:06:09;20.9;76.3;61.82;40.85;0
23/8/2022;13:06:14;20.8;76.2;61.52;40.85;0
23/8/2022;13:06:19;20.8;76.1;60.84;40.87;0
23/8/2022;13:06:24;20.8;76.1;60.74;40.89;0
23/8/2022;13:06:29;20.8;76;60.55;40.86;0
23/8/2022;13:06:34;20.8;76;60.94;40.99;0
23/8/2022;13:06:39;20.8;75.9;60.94;40.92;0
23/8/2022;13:06:44;20.8;75.9;60.74;40.94;0
23/8/2022;13:06:49;20.8;75.8;60.64;40.94;0
23/8/2022;13:06:54;20.8;75.8;60.55;40.98;0
23/8/2022;13:06:59;20.8;75.7;60.55;41.01;0
23/8/2022;13:07:04;20.8;76;60.35;40.93;0
23/8/2022;13:07:09;20.8;76.1;60.35;41.07;0
23/8/2022;13:07:14;20.8;76;59.77;40.99;0
23/8/2022;13:07:19;20.8;76;59.47;40.99;0
23/8/2022;13:07:24;20.8;75.9;59.77;41.11;0
23/8/2022;13:07:29;20.8;75.9;59.28;41.08;0
23/8/2022;13:07:34;20.8;75.8;59.67;41.19;0
23/8/2022;13:07:39;20.8;75.8;59.67;41.19;0
23/8/2022;13:07:44;20.8;75.8;59.67;41.25;0
23/8/2022;13:07:49;20.8;75.8;59.47;41.28;0
23/8/2022;13:07:54;20.8;75.8;58.5;41.11;0
23/8/2022;13:07:59;20.8;75.8;58.69;41.09;0
23/8/2022;13:08:04;20.8;75.7;59.47;41.2;0
23/8/2022;13:08:09;20.8;75.7;59.18;41.26;0
23/8/2022;13:08:14;20.8;75.6;58.3;41.16;0
23/8/2022;13:08:19;20.8;75.6;58.89;41.21;0
23/8/2022;13:08:24;20.8;75.6;58.89;41.24;0
23/8/2022;13:08:29;20.8;75.6;58.2;41.12;0
23/8/2022;13:08:34;20.8;75.5;58.2;41.69;0
23/8/2022;13:08:39;20.8;75.5;58.69;41.31;0
23/8/2022;13:08:44;20.8;75.4;58.5;41.28;0
23/8/2022;13:08:49;20.8;75.4;57.81;41.26;0
23/8/2022;13:08:54;20.8;75.4;58.3;41.2;0
23/8/2022;13:08:59;20.8;75.4;57.52;41.29;0
23/8/2022;13:09:04;20.8;75.4;57.71;41.22;0
23/8/2022;13:09:09;20.8;75.4;58.01;41.26;0
23/8/2022;13:09:14;20.8;75.5;58.11;41.23;0
23/8/2022;13:09:19;20.8;75.6;57.42;41.13;0
23/8/2022;13:09:24;20.8;75.5;57.42;41.24;0
23/8/2022;13:09:29;20.7;75.4;57.71;41.24;0
23/8/2022;13:09:34;20.7;75.3;58.4;41.26;0
23/8/2022;13:09:39;20.7;75.3;57.62;41.3;0
23/8/2022;13:09:44;20.7;75.3;57.03;41.16;0
23/8/2022;13:09:49;20.7;75.3;57.03;41.27;0
23/8/2022;13:09:54;20.7;75.2;57.42;41.24;0
23/8/2022;13:09:59;20.7;75.2;56.84;41.21;0
23/8/2022;13:10:04;20.7;75.2;56.84;41.27;0
23/8/2022;13:10:09;20.7;75.2;56.84;41.35;0
23/8/2022;13:10:14;20.7;75.2;56.64;41.3;0
23/8/2022;13:10:19;20.7;75.3;56.64;41.26;0
23/8/2022;13:10:24;20.7;75.3;56.54;41.23;0
23/8/2022;13:10:29;20.7;75.3;57.03;41.23;0
23/8/2022;13:10:34;20.7;75.2;57.03;41.27;0
23/8/2022;13:10:39;20.7;75.2;57.03;41.23;0
23/8/2022;13:10:44;20.7;75.2;56.45;41.26;0
23/8/2022;13:10:49;20.7;75.1;56.25;41.21;0
23/8/2022;13:10:54;20.7;75.1;56.15;41.27;0
23/8/2022;13:10:59;20.6;75.1;56.05;41.24;0
23/8/2022;13:11:04;20.7;75.2;56.05;41.3;0
23/8/2022;13:11:09;20.6;75.1;56.54;41.86;0
23/8/2022;13:11:15;20.6;75.1;56.45;41.26;0
24/8/2022;21:19:01;18.7;78.8;45.8;52.9;0
24/8/2022;21:19:06;18.7;78.8;46;53.12;0
24/8/2022;21:19:11;18.7;78.7;45.7;53.12;0
24/8/2022;21:19:16;18.7;78.7;45.31;52.97;0
24/8/2022;21:19:21;18.7;78.7;45.7;52.97;0
24/8/2022;21:19:26;18.7;78.7;45.9;52.97;0
24/8/2022;21:19:31;18.7;78.7;46.39;53.34;0
24/8/2022;21:19:36;18.7;78.7;46.09;53.34;0
24/8/2022;21:19:41;18.7;78.7;46.29;53.44;0
24/8/2022;21:19:46;18.7;78.7;46.68;53.44;0
24/8/2022;21:19:51;18.7;78.7;46.48;53.44;0
24/8/2022;21:19:56;18.7;78.7;45.8;53.36;0
24/8/2022;21:20:01;18.7;78.7;45.61;53.36;0
24/8/2022;21:20:06;18.8;78.8;46.78;53.41;0
24/8/2022;21:20:11;18.8;78.8;46.09;53.41;0
24/8/2022;21:20:16;18.7;78.7;46;53.41;0
24/8/2022;21:20:21;18.7;78.7;45.31;53.49;0
24/8/2022;21:20:26;18.7;78.7;45.31;53.49;0
24/8/2022;21:20:31;18.7;78.8;45.8;53.15;0
24/8/2022;21:20:36;18.7;78.8;46;53.15;0
24/8/2022;21:20:41;18.7;78.8;45.9;53.15;0
24/8/2022;21:20:46;18.8;78.8;45.61;53.3;0
24/8/2022;21:20:51;18.8;78.8;46.48;53.3;0
24/8/2022;21:20:56;18.8;78.8;45.8;53.33;0
24/8/2022;21:21:01;18.8;78.8;46.58;53.33;0
24/8/2022;21:21:06;18.8;78.8;46.29;53.33;0
24/8/2022;21:21:11;18.8;78.8;46.58;53.33;0
24/8/2022;21:21:16;18.8;78.8;46.58;53.88;0
24/8/2022;21:21:21;18.8;78.8;45.8;53.88;0
24/8/2022;21:21:26;18.8;78.8;45.61;53.11;0
24/8/2022;21:21:31;18.8;78.8;46.39;53.11;0
24/8/2022;21:21:36;18.8;78.8;46.09;53.11;0
24/8/2022;21:21:41;18.8;78.8;45.21;53.17;0
24/8/2022;21:21:46;18.8;78.8;45.12;53.17;0
24/8/2022;21:21:51;18.8;78.7;45.7;53.11;0
24/8/2022;21:21:56;18.8;78.8;45.41;53.11;0
24/8/2022;21:22:01;18.8;78.8;46;53.11;0
24/8/2022;21:22:06;18.8;78.8;45.21;53.19;0
24/8/2022;21:22:11;18.8;78.8;45.21;53.19;0
24/8/2022;21:22:16;18.8;78.8;46.58;53.08;0
24/8/2022;21:22:21;18.8;78.8;46.68;53.08;0
24/8/2022;21:22:26;18.8;78.8;46;53.08;0
24/8/2022;21:22:31;18.8;78.8;45.7;53.08;0
24/8/2022;21:22:36;18.8;78.8;45.9;53.08;0
24/8/2022;21:22:41;18.8;78.8;45.9;53.05;0
24/8/2022;21:22:46;18.8;78.8;45.51;53.05;0
24/8/2022;21:22:51;18.8;78.8;46.09;53.06;0
24/8/2022;21:22:56;18.8;78.8;45.8;53.06;0
24/8/2022;21:23:01;18.8;78.8;45.9;53.06;0
24/8/2022;21:23:06;18.8;78.8;45.8;53.66;0
24/8/2022;21:23:11;18.8;78.8;45.41;53.66;0
24/8/2022;21:23:16;18.8;78.8;45.41;53.75;0
24/8/2022;21:23:21;18.8;78.8;45.9;53.75;0
24/8/2022;21:23:26;18.8;78.8;45.9;53.75;0
24/8/2022;21:23:31;18.8;78.8;46.29;53.07;0
24/8/2022;21:23:36;18.8;78.8;45.41;53.07;0
24/8/2022;21:23:41;18.8;78.8;45.31;53.05;0
24/8/2022;21:23:46;18.8;78.8;46.29;53.05;0
24/8/2022;21:23:51;18.8;78.7;46.97;53.05;0
24/8/2022;21:23:56;18.8;78.7;46.78;53.7;0
24/8/2022;21:24:01;18.8;78.6;45.9;53.7;0
24/8/2022;21:24:06;18.8;78.6;45.61;53;0
24/8/2022;21:24:11;18.8;78.6;46.09;53;0
24/8/2022;21:24:16;18.8;78.6;46.78;53;0
24/8/2022;21:24:21;18.8;78.6;46.68;53.03;0
24/8/2022;21:24:26;18.8;78.6;46.78;53.03;0
24/8/2022;21:24:31;18.8;78.6;45.7;53.06;0
24/8/2022;21:24:36;18.8;78.6;45.7;53.06;0
24/8/2022;21:24:41;18.8;78.6;46.09;53.06;0
24/8/2022;21:24:46;18.8;78.6;45.21;53.63;0
24/8/2022;21:24:51;18.8;78.6;46.39;53.63;0
24/8/2022;21:24:56;18.8;78.6;45.9;52.88;0
24/8/2022;21:25:01;18.8;78.6;45.41;52.88;0
24/8/2022;21:25:06;18.8;78.6;46.39;52.88;0
24/8/2022;21:25:11;18.8;78.7;45.61;53.07;0
24/8/2022;21:25:16;18.8;78.6;45.41;53.07;0
24/8/2022;21:25:21;18.8;78.6;46.29;53.04;0
24/8/2022;21:25:26;18.8;78.7;46.09;53.04;0
24/8/2022;21:25:31;18.9;78.7;45.51;53.04;0
24/8/2022;21:25:36;18.8;78.7;45.41;53.03;0
24/8/2022;21:25:41;18.8;78.7;45.61;53.03;0
24/8/2022;21:25:46;18.9;78.7;45.41;53.06;0
24/8/2022;21:25:51;18.9;78.7;46.09;53.06;0
24/8/2022;21:25:56;18.8;78.6;45.61;53.06;0
24/8/2022;21:26:01;18.9;78.6;45.31;53.06;0
24/8/2022;21:26:06;18.8;78.5;46.58;53.06;0
24/8/2022;21:26:11;18.9;78.6;45.7;53.63;0
24/8/2022;21:26:16;18.9;78.7;46.68;53.63;0
24/8/2022;21:26:21;18.9;78.7;45.8;53.63;0
24/8/2022;21:26:26;18.9;78.8;45.61;53.71;0
24/8/2022;21:26:31;18.8;78.7;45.41;53.71;0
24/8/2022;21:26:36;18.9;78.7;45.51;52.94;0
24/8/2022;21:26:41;18.8;78.6;45.8;52.94;0
24/8/2022;21:26:46;18.9;78.6;45.61;53.72;0
24/8/2022;21:26:51;18.9;78.6;46.68;53.72;0
24/8/2022;21:26:56;18.9;78.6;45.7;53.72;0
24/8/2022;21:27:01;18.9;78.6;46.78;53.08;0
24/8/2022;21:27:06;18.9;78.6;45.7;53.08;0
24/8/2022;21:27:11;18.9;78.6;45.8;52.97;0
24/8/2022;21:27:16;18.9;78.6;45.51;52.97;0
24/8/2022;21:27:21;18.9;78.7;46.09;52.97;0
24/8/2022;21:27:26;18.9;78.7;46.68;53.76;0
24/8/2022;21:27:31;18.9;78.6;45.51;53.76;0
24/8/2022;21:27:36;18.9;78.5;46.58;53.76;0
24/8/2022;21:27:41;18.9;78.5;45.61;53.46;0
24/8/2022;21:27:46;18.9;78.5;46.68;53.46;0
24/8/2022;21:27:51;18.9;78.5;46.29;52.9;0
24/8/2022;21:27:56;18.9;78.6;45.7;52.9;0
24/8/2022;21:28:01;18.9;78.6;45.8;52.9;0
24/8/2022;21:28:06;18.9;78.6;45.7;52.82;0
24/8/2022;21:28:11;18.9;78.6;46.09;52.82;0
24/8/2022;21:28:16;18.9;78.6;46.68;52.67;0
24/8/2022;21:28:21;18.9;78.6;46;52.67;0
24/8/2022;21:28:26;18.9;78.6;46.39;52.67;0
24/8/2022;21:28:31;18.9;78.6;45.7;52.48;0
24/8/2022;21:28:36;18.9;78.7;45.7;52.48;0
24/8/2022;21:28:41;18.9;78.7;45.8;53.37;0
24/8/2022;21:28:46;18.9;78.7;46.29;53.37;0
24/8/2022;21:28:51;18.9;78.6;45.7;53.66;0
24/8/2022;21:28:56;18.9;78.6;45.8;53.66;0
24/8/2022;21:29:01;18.9;78.5;46.88;53.66;0
24/8/2022;21:29:06;18.9;78.6;45.8;52.99;0
24/8/2022;21:29:11;18.9;78.5;46.48;52.99;0
24/8/2022;21:29:16;18.9;78.5;46.09;52.76;0
24/8/2022;21:29:21;18.9;78.5;46.39;52.76;0
24/8/2022;21:29:26;18.9;78.5;47.07;52.76;0
24/8/2022;21:29:31;18.9;78.6;47.07;52.91;0
24/8/2022;21:29:36;18.9;78.5;45.9;52.91;0
24/8/2022;21:29:41;18.9;78.6;46.68;52.95;0
24/8/2022;21:29:46;18.9;78.6;46.58;52.95;0
24/8/2022;21:29:51;18.9;78.6;47.17;52.95;0
24/8/2022;21:29:56;18.9;78.6;45.8;53.07;0
24/8/2022;21:30:01;18.9;78.6;46.97;53.07;0
24/8/2022;21:30:06;18.9;78.7;47.17;53.1;0
24/8/2022;21:30:11;18.9;78.6;46.29;53.1;0
24/8/2022;21:30:16;18.9;78.6;45.9;53.1;0
24/8/2022;21:30:21;18.9;78.6;45.9;53.51;0
24/8/2022;21:30:26;18.9;78.6;46.88;53.51;0
24/8/2022;21:30:31;18.9;78.5;45.8;53.1;0
24/8/2022;21:30:36;18.9;78.6;46.48;53.1;1
24/8/2022;21:30:41;18.9;76.8;54.59;53.1;0
24/8/2022;21:30:46;19;78.6;52.83;53.1;0
24/8/2022;21:30:51;19;78.5;50;50.25;0
24/8/2022;21:30:56;19;78.5;47.17;50.25;0
24/8/2022;21:31:01;19;78.6;46.88;49.71;0
24/8/2022;21:31:06;19;78.7;45.8;49.71;0
24/8/2022;21:31:11;19;78.7;46.88;49.71;1
24/8/2022;21:31:16;19;78.6;46;49.03;0
24/8/2022;21:31:21;19;78.6;46.58;49.03;0
24/8/2022;21:31:26;19;78.6;45.31;49.03;0
24/8/2022;21:31:31;19;78.6;46;46.36;0
24/8/2022;21:31:36;19;78.6;45.61;46.36;0
24/8/2022;21:31:41;19;78.4;45.31;46.23;0
24/8/2022;21:31:46;19;78.4;44.82;46.23;0
24/8/2022;21:31:51;19;78.5;45.51;46.24;0
25/8/2022;18:31:06;17.6;80.9;43.75;46.27;0
25/8/2022;18:31:11;17.6;81;44.24;46.27;0
25/8/2022;18:31:16;17.6;81;43.65;46.28;0
25/8/2022;18:31:21;17.6;80.9;44.24;46.28;0
25/8/2022;18:31:26;17.6;81;45.12;46.86;0
25/8/2022;18:31:31;17.6;81.1;43.36;46.86;0
25/8/2022;18:31:36;17.6;81;43.55;46.86;0
25/8/2022;18:31:41;17.6;81.1;44.14;46.25;0
25/8/2022;18:31:46;17.5;81.1;44.04;46.25;0
25/8/2022;18:31:51;17.5;81.1;43.65;46.3;0
25/8/2022;18:31:56;17.5;81.1;43.55;46.3;0
25/8/2022;18:32:01;17.6;81.2;43.55;46.3;0
25/8/2022;18:32:06;17.6;81.2;43.55;46.25;0
25/8/2022;18:32:11;17.5;81.2;44.14;46.25;0
25/8/2022;18:32:16;17.6;81.3;44.04;46.25;0
25/8/2022;18:32:21;17.6;81.4;43.65;47.76;0
25/8/2022;18:32:26;17.6;81.4;44.53;47.76;0
25/8/2022;18:32:31;17.6;81.4;43.46;46.34;0
25/8/2022;18:32:36;17.6;81.4;44.34;46.34;0
25/8/2022;18:32:41;17.6;81.3;44.04;46.3;0
25/8/2022;18:32:46;17.6;81.3;43.26;46.3;0
25/8/2022;18:32:51;17.6;81.2;44.14;46.3;0
25/8/2022;18:32:56;17.6;81.2;44.04;46.99;0
25/8/2022;18:33:01;17.6;81.2;43.55;46.99;0
25/8/2022;18:33:06;17.6;81.1;43.55;46.24;0
25/8/2022;18:33:11;17.6;81.2;44.24;46.24;0
25/8/2022;18:33:16;17.6;81.2;44.24;46.24;0
25/8/2022;18:33:21;17.6;81.2;44.24;46.35;0
25/8/2022;18:33:26;17.6;81.2;43.65;46.35;0
25/8/2022;18:33:31;17.6;81.1;43.46;46.32;0
25/8/2022;18:33:36;17.6;81.1;43.26;46.32;0
25/8/2022;18:33:41;17.6;81.1;43.65;46.32;0
25/8/2022;18:33:46;17.6;81.1;44.14;46.45;0
25/8/2022;18:33:51;17.6;81;43.65;46.45;0
25/8/2022;18:33:56;17.6;81;43.65;46.39;0
25/8/2022;18:34:01;17.6;81.1;43.95;46.39;0
25/8/2022;18:34:06;17.6;81.1;44.24;46.39;0
25/8/2022;18:34:11;17.6;81.2;43.55;47.06;0
25/8/2022;18:34:16;17.6;81.2;44.14;47.06;0
25/8/2022;18:34:21;17.6;81.2;43.95;46.95;0
25/8/2022;18:34:26;17.6;81.2;44.14;46.95;0
25/8/2022;18:34:31;17.7;81.2;43.65;46.95;0
25/8/2022;18:34:36;17.7;81.1;43.55;46.39;0
25/8/2022;18:34:41;17.7;81;43.75;46.39;0
25/8/2022;18:34:46;17.7;81;43.55;47.67;0
25/8/2022;18:34:51;17.7;80.9;44.14;47.67;0
25/8/2022;18:34:56;17.7;81;44.43;47.67;0
25/8/2022;18:35:01;17.7;80.9;43.75;47.06;0
25/8/2022;18:35:06;17.7;80.9;43.46;47.06;0
25/8/2022;18:35:11;17.7;80.8;43.55;46.45;0
25/8/2022;18:35:16;17.7;80.7;44.14;46.45;0
25/8/2022;18:35:21;17.7;80.7;43.55;46.45;0
25/8/2022;18:35:26;17.7;80.7;43.65;47.05;0
25/8/2022;18:35:31;17.8;80.7;44.14;47.05;0
25/8/2022;18:35:36;17.7;80.7;44.34;46.34;0
25/8/2022;18:35:41;17.8;80.6;43.65;46.34;0
25/8/2022;18:35:46;17.8;80.7;43.75;46.34;0
25/8/2022;18:35:51;17.8;80.6;44.14;46.94;0
25/8/2022;18:35:56;17.8;80.4;43.75;46.94;0
25/8/2022;18:36:01;17.8;80.3;44.14;47;0
25/8/2022;18:36:06;17.7;80.2;43.55;47;0
25/8/2022;18:36:11;17.7;80.3;43.65;47;0
25/8/2022;18:36:16;17.7;80.3;44.34;46.4;0
25/8/2022;18:36:21;17.7;80.4;44.14;46.4;0
25/8/2022;18:36:26;17.7;80.5;43.65;46.45;0
25/8/2022;18:36:31;17.7;80.5;44.04;46.45;0
25/8/2022;18:36:36;17.7;80.5;44.04;46.45;0
25/8/2022;18:36:41;17.7;80.6;44.04;46.28;0
25/8/2022;18:36:46;17.7;80.6;43.55;46.28;0
25/8/2022;18:36:51;17.7;80.6;43.65;46.44;0
25/8/2022;18:36:56;17.7;80.6;44.14;46.44;0
25/8/2022;18:37:01;17.7;80.6;44.34;46.33;0
25/8/2022;18:37:06;17.7;80.6;44.34;46.33;0
25/8/2022;18:37:11;17.7;80.6;43.65;46.33;0
25/8/2022;18:37:16;17.7;80.7;45.7;46.28;0
25/8/2022;18:37:21;17.7;80.7;43.75;46.28;0
25/8/2022;18:37:26;17.7;80.7;42.77;46.43;0
25/8/2022;18:37:31;17.7;80.8;43.75;46.43;0
25/8/2022;18:37:36;17.7;81.2;43.65;46.43;0
25/8/2022;18:37:41;17.8;81.1;43.55;46.38;0
25/8/2022;18:37:46;17.8;80.7;44.34;46.38;0
25/8/2022;18:37:51;17.8;80.6;43.55;46.39;0
25/8/2022;18:37:56;17.8;80.5;43.65;46.39;0
25/8/2022;18:38:01;17.8;80.6;43.75;46.39;0
25/8/2022;18:38:06;17.8;80.6;43.55;46.49;0
25/8/2022;18:38:11;17.8;80.5;44.24;46.49;0
25/8/2022;18:38:16;17.8;80.5;43.75;46.3;0
25/8/2022;18:38:21;17.8;80.5;43.75;46.3;0
25/8/2022;18:38:26;17.8;80.5;44.34;46.3;0
25/8/2022;18:38:31;17.8;80.6;44.24;46.31;0
25/8/2022;18:38:36;17.8;80.5;44.92;46.31;0
25/8/2022;18:38:41;17.8;80.6;43.65;46.42;0
25/8/2022;18:38:46;17.8;80.5;44.53;46.42;0
25/8/2022;18:38:51;17.8;80.4;43.95;46.42;0
25/8/2022;18:38:56;17.8;80.4;43.75;46.51;0
25/8/2022;18:39:01;17.8;80.4;44.43;46.51;0
25/8/2022;18:39:06;17.8;80.4;43.75;46.34;0
25/8/2022;18:39:11;17.8;80.4;44.43;46.34;0
25/8/2022;18:39:16;17.7;80.4;43.75;46.34;0
25/8/2022;18:39:21;17.8;80.8;43.75;46.35;0
25/8/2022;18:39:26;17.8;81;44.34;46.35;0
25/8/2022;18:39:31;17.8;80.7;44.24;46.22;0
25/8/2022;18:39:36;17.9;80.7;44.04;46.22;0
25/8/2022;18:39:41;17.9;80.5;43.65;46.22;0
25/8/2022;18:39:46;17.9;80.4;43.75;46.45;0
25/8/2022;18:39:51;17.9;80.3;44.53;46.45;1
25/8/2022;18:39:56;17.9;80;47.46;46.45;0
25/8/2022;18:40:01;17.9;80;46.78;46.23;0
25/8/2022;18:40:06;17.9;80.1;46.78;46.23;0
25/8/2022;18:40:11;17.9;80.2;46.88;43.26;0
25/8/2022;18:40:16;17.9;80.3;46.78;43.26;0
25/8/2022;18:40:21;17.9;80.3;47.46;43.26;0
25/8/2022;18:40:26;17.9;80.3;47.46;43.25;0
25/8/2022;18:40:31;17.9;80.3;47.85;43.25;1
25/8/2022;18:40:36;17.9;80.1;49.41;43.25;0
25/8/2022;18:40:41;17.9;80;49.12;41.34;0
25/8/2022;18:40:46;17.9;80;49.12;41.34;0
25/8/2022;18:40:51;17.9;80;50.1;40.93;0
25/8/2022;18:40:56;17.9;80;48.73;40.93;0
25/8/2022;18:41:01;17.8;80.1;48.24;40.93;0
25/8/2022;18:41:06;17.8;80.1;47.75;42.86;0
25/8/2022;18:41:11;17.8;80.2;48.05;42.86;0
25/8/2022;18:41:16;17.8;80.2;47.75;42.9;0
25/8/2022;18:41:21;17.8;80.3;47.66;42.9;0
25/8/2022;18:41:26;17.8;80.3;47.85;42.9;0
25/8/2022;18:41:31;17.8;80.3;47.85;42.9;0
25/8/2022;18:41:36;17.8;80.3;48.24;42.9;0
25/8/2022;18:41:41;17.8;80.3;48.05;42.9;0
25/8/2022;18:41:46;17.8;80.4;47.75;42.9;0
25/8/2022;18:41:51;17.8;80.4;47.56;42.9;0
25/8/2022;18:41:56;17.8;80.5;47.56;42.89;0
25/8/2022;18:42:01;17.8;80.6;47.85;42.89;0
25/8/2022;18:42:06;17.8;80.5;47.85;43.49;0
25/8/2022;18:42:11;17.8;80.5;47.85;43.49;0
25/8/2022;18:42:16;17.8;80.5;47.66;43.49;0
25/8/2022;18:42:21;17.8;80.5;47.85;42.9;0
25/8/2022;18:42:26;17.8;80.4;47.46;42.9;0
25/8/2022;18:42:31;17.8;80.4;47.27;42.91;0
25/8/2022;18:42:36;17.8;80.4;47.46;42.91;0
25/8/2022;18:42:41;17.8;80.4;47.17;42.91;0
25/8/2022;18:42:46;17.8;80.4;47.27;44.37;0
25/8/2022;18:42:51;17.8;80.4;47.56;44.37;0
25/8/2022;18:42:56;17.8;80.4;47.66;42.9;0
25/8/2022;18:43:01;17.8;80.4;47.46;42.9;0
25/8/2022;18:43:06;17.8;80.4;48.24;42.9;0
25/8/2022;18:43:11;17.8;80.4;47.75;42.89;0
25/8/2022;18:43:16;17.8;80.3;47.66;42.89;0
26/8/2022;16:02:17;19.6;78.7;47.17;52.06;0
26/8/2022;16:02:22;19.6;78.7;47.75;52.06;0
26/8/2022;16:02:27;19.6;78.6;47.17;52.06;0
26/8/2022;16:02:32;19.6;78.6;47.17;52.06;0
26/8/2022;16:02:37;19.6;78.6;47.66;52.06;0
26/8/2022;16:02:42;19.6;78.6;47.56;52.06;0
26/8/2022;16:02:47;19.6;78.5;47.85;52.06;0
26/8/2022;16:02:52;19.6;78.6;47.17;52.06;0
26/8/2022;16:02:57;19.6;78.6;47.17;52.06;0
26/8/2022;16:03:02;19.6;78.6;47.75;52.06;0
26/8/2022;16:03:07;19.6;78.7;47.75;52.09;0
26/8/2022;16:03:12;19.6;78.7;47.17;52.09;0
26/8/2022;16:03:17;19.6;78.8;47.27;52.09;0
26/8/2022;16:03:22;19.6;78.8;47.66;52.09;0
26/8/2022;16:03:27;19.6;78.8;47.27;52.09;0
26/8/2022;16:03:32;19.6;78.7;47.56;52.09;0
26/8/2022;16:03:37;19.6;78.8;46.29;52.09;0
26/8/2022;16:03:42;19.6;78.8;47.56;52.09;0
26/8/2022;16:03:47;19.6;78.9;47.17;51.9;0
26/8/2022;16:03:52;19.6;78.9;47.07;51.9;0
26/8/2022;16:03:57;19.6;79;47.95;51.9;0
26/8/2022;16:04:02;19.6;79;47.46;51.9;0
26/8/2022;16:04:07;19.6;79;47.07;51.9;0
26/8/2022;16:04:12;19.6;78.9;47.07;51.9;0
26/8/2022;16:04:17;19.6;79;47.56;51.9;0
26/8/2022;16:04:22;19.6;79.1;47.17;51.9;0
26/8/2022;16:04:27;19.6;79.1;47.56;51.9;0
26/8/2022;16:04:32;19.6;79;47.07;51.9;0
26/8/2022;16:04:37;19.6;78.9;47.17;52.06;0
26/8/2022;16:04:42;19.5;79;47.07;52.06;0
26/8/2022;16:04:47;19.6;79.1;47.75;51.89;0
26/8/2022;16:04:52;19.6;79.1;47.56;51.89;0
26/8/2022;16:04:57;19.6;79.1;47.46;51.89;0
26/8/2022;16:05:02;19.6;79.1;47.27;51.93;0
26/8/2022;16:05:07;19.6;79.1;47.07;51.93;0
26/8/2022;16:05:12;19.6;79;47.66;51.33;0
26/8/2022;16:05:17;19.6;79;47.17;51.33;0
26/8/2022;16:05:22;19.6;78.8;47.85;51.33;0
26/8/2022;16:05:27;19.6;78.8;47.46;51.92;0
26/8/2022;16:05:32;19.6;78.8;46.97;51.92;0
26/8/2022;16:05:37;19.6;78.8;47.27;51.92;0
26/8/2022;16:05:42;19.6;78.8;47.95;51.92;0
26/8/2022;16:05:47;19.6;78.9;47.46;51.92;0
26/8/2022;16:05:52;19.6;78.9;47.46;51.3;0
26/8/2022;16:05:57;19.6;79;47.75;51.3;1
26/8/2022;16:06:02;19.6;79.1;48.63;51.3;0
26/8/2022;16:06:07;19.6;79.2;48.63;50.84;0
26/8/2022;16:06:12;19.7;79.8;48.24;50.84;0
26/8/2022;16:06:17;19.7;80.5;48.14;49.2;0
26/8/2022;16:06:22;19.8;80.3;48.63;49.2;0
26/8/2022;16:06:27;19.8;79.7;48.14;50.67;0
26/8/2022;16:06:32;19.8;79.3;47.95;50.67;0
26/8/2022;16:06:37;19.9;79;47.66;50.67;0
26/8/2022;16:06:42;19.8;78.7;47.75;50.8;0
26/8/2022;16:06:47;19.9;78.7;47.95;50.8;0
26/8/2022;16:06:52;19.9;78.6;47.95;50.8;1
